,time_set,events,events_cluster
6361,2022-02-08 01:00:00,e,e_0
6362,2022-02-08 02:00:00,a,a_0
6363,2022-02-08 03:00:00,a,a_0
6364,2022-02-08 04:00:00,a,a_0
6365,2022-02-08 05:00:00,a,a_0
6366,2022-02-08 06:00:00,a,a_0
6367,2022-02-08 07:00:00,a,a_0
6368,2022-02-08 08:00:00,a,a_0
6369,2022-02-08 09:00:00,a,a_0
6370,2022-02-08 10:00:00,a,a_0
6371,2022-02-08 11:00:00,a,a_0
6372,2022-02-08 12:00:00,c,c_0
6373,2022-02-08 13:00:00,c,c_0
6374,2022-02-08 14:00:00,c,c_0
6375,2022-02-08 15:00:00,c,c_0
6376,2022-02-08 16:00:00,b,b_0
6377,2022-02-08 17:00:00,b,b_0
6378,2022-02-08 18:00:00,b,b_0
6379,2022-02-08 19:00:00,d,d_0
6380,2022-02-08 20:00:00,d,d_0
6381,2022-02-08 21:00:00,d,d_0
6382,2022-02-08 22:00:00,d,d_0
6383,2022-02-08 23:00:00,d,d_0
6384,2022-02-09 00:00:00,d,d_0
6385,2022-02-09 01:00:00,d,d_0
6386,2022-02-09 02:00:00,d,d_0
6387,2022-02-09 03:00:00,d,d_0
6388,2022-02-09 04:00:00,d,d_0
6389,2022-02-09 05:00:00,d,d_0
6390,2022-02-09 06:00:00,d,d_0
6391,2022-02-09 07:00:00,a,a_2
6392,2022-02-09 08:00:00,a,a_2
6393,2022-02-09 09:00:00,a,a_2
6394,2022-02-09 10:00:00,a,a_2
6395,2022-02-09 11:00:00,a,a_2
6396,2022-02-09 12:00:00,a,a_2
6397,2022-02-09 13:00:00,a,a_2
6398,2022-02-09 14:00:00,a,a_2
6399,2022-02-09 15:00:00,a,a_2
6400,2022-02-09 16:00:00,a,a_2
6401,2022-02-09 17:00:00,a,a_2
6402,2022-02-09 18:00:00,a,a_2
6403,2022-02-09 19:00:00,a,a_2
6404,2022-02-09 20:00:00,a,a_2
6405,2022-02-09 21:00:00,a,a_2
6406,2022-02-09 22:00:00,a,a_2
6407,2022-02-09 23:00:00,a,a_2
6408,2022-02-10 00:00:00,a,a_2
6409,2022-02-10 01:00:00,a,a_2
6410,2022-02-10 02:00:00,a,a_2
6411,2022-02-10 03:00:00,a,a_2
6412,2022-02-10 04:00:00,a,a_2
6413,2022-02-10 05:00:00,a,a_2
6414,2022-02-10 06:00:00,a,a_2
6415,2022-02-10 07:00:00,a,a_2
6416,2022-02-10 08:00:00,a,a_2
6417,2022-02-10 09:00:00,a,a_2
6418,2022-02-10 10:00:00,a,a_2
6419,2022-02-10 11:00:00,a,a_2
6420,2022-02-10 12:00:00,a,a_2
6421,2022-02-10 13:00:00,a,a_2
6422,2022-02-10 14:00:00,a,a_2
6423,2022-02-10 15:00:00,a,a_2
6424,2022-02-10 16:00:00,a,a_2
6425,2022-02-10 17:00:00,a,a_2
6426,2022-02-10 18:00:00,a,a_2
6427,2022-02-10 19:00:00,a,a_2
6428,2022-02-10 20:00:00,a,a_2
6429,2022-02-10 21:00:00,a,a_2
6430,2022-02-10 22:00:00,a,a_2
6431,2022-02-10 23:00:00,a,a_2
6432,2022-02-11 00:00:00,a,a_2
6433,2022-02-11 01:00:00,a,a_2
6434,2022-02-11 02:00:00,a,a_2
6435,2022-02-11 03:00:00,a,a_2
6436,2022-02-11 04:00:00,a,a_2
6437,2022-02-11 05:00:00,a,a_2
6438,2022-02-11 06:00:00,a,a_2
6439,2022-02-11 07:00:00,a,a_2
6440,2022-02-11 08:00:00,a,a_2
6441,2022-02-11 09:00:00,a,a_2
6442,2022-02-11 10:00:00,a,a_2
6443,2022-02-11 11:00:00,a,a_2
6444,2022-02-11 12:00:00,a,a_2
6445,2022-02-11 13:00:00,a,a_2
6446,2022-02-11 14:00:00,a,a_2
6447,2022-02-11 15:00:00,a,a_2
6448,2022-02-11 16:00:00,a,a_2
6449,2022-02-11 17:00:00,a,a_2
6450,2022-02-11 18:00:00,a,a_2
6451,2022-02-11 19:00:00,a,a_2
6452,2022-02-11 20:00:00,a,a_2
6453,2022-02-11 21:00:00,a,a_2
6454,2022-02-11 22:00:00,a,a_2
6455,2022-02-11 23:00:00,a,a_2
6456,2022-02-12 00:00:00,a,a_2
6457,2022-02-12 01:00:00,a,a_2
6458,2022-02-12 02:00:00,a,a_2
6459,2022-02-12 03:00:00,a,a_2
6460,2022-02-12 04:00:00,a,a_2
6461,2022-02-12 05:00:00,e,e_0
6462,2022-02-12 06:00:00,e,e_0
6463,2022-02-12 07:00:00,b,b_0
6464,2022-02-12 08:00:00,b,b_0
6465,2022-02-12 09:00:00,b,b_0
6466,2022-02-12 10:00:00,b,b_0
6467,2022-02-12 11:00:00,e,e_0
6468,2022-02-12 12:00:00,e,e_0
6469,2022-02-12 13:00:00,c,c_0
6470,2022-02-12 14:00:00,e,e_0
6471,2022-02-12 15:00:00,e,e_0
6472,2022-02-12 16:00:00,b,b_0
6473,2022-02-12 17:00:00,b,b_0
6474,2022-02-12 18:00:00,b,b_0
6475,2022-02-12 19:00:00,b,b_0
6476,2022-02-12 20:00:00,a,a_0
6477,2022-02-12 21:00:00,a,a_0
6478,2022-02-12 22:00:00,a,a_0
6479,2022-02-12 23:00:00,a,a_0
6480,2022-02-13 00:00:00,a,a_0
6481,2022-02-13 01:00:00,a,a_0
6482,2022-02-13 02:00:00,a,a_0
6483,2022-02-13 03:00:00,a,a_0
6484,2022-02-13 04:00:00,a,a_0
6485,2022-02-13 05:00:00,a,a_0
6486,2022-02-13 06:00:00,c,c_0
6487,2022-02-13 07:00:00,c,c_0
6488,2022-02-13 08:00:00,c,c_0
6489,2022-02-13 09:00:00,c,c_0
6490,2022-02-13 10:00:00,e,e_0
6491,2022-02-13 11:00:00,e,e_0
6492,2022-02-13 12:00:00,d,d_0
6493,2022-02-13 13:00:00,d,d_0
6494,2022-02-13 14:00:00,d,d_0
6495,2022-02-13 15:00:00,d,d_0
6496,2022-02-13 16:00:00,d,d_0
6497,2022-02-13 17:00:00,d,d_0
6498,2022-02-13 18:00:00,d,d_0
6499,2022-02-13 19:00:00,d,d_0
6500,2022-02-13 20:00:00,d,d_0
6501,2022-02-13 21:00:00,d,d_0
6502,2022-02-13 22:00:00,d,d_0
6503,2022-02-13 23:00:00,d,d_0
6504,2022-02-14 00:00:00,e,e_0
6505,2022-02-14 01:00:00,e,e_0
6506,2022-02-14 02:00:00,c,c_1
6507,2022-02-14 03:00:00,c,c_1
6508,2022-02-14 04:00:00,c,c_1
6509,2022-02-14 05:00:00,c,c_1
6510,2022-02-14 06:00:00,c,c_1
6511,2022-02-14 07:00:00,c,c_1
6512,2022-02-14 08:00:00,c,c_1
6513,2022-02-14 09:00:00,c,c_1
6514,2022-02-14 10:00:00,c,c_1
6515,2022-02-14 11:00:00,c,c_1
6516,2022-02-14 12:00:00,c,c_1
6517,2022-02-14 13:00:00,c,c_1
6518,2022-02-14 14:00:00,c,c_1
6519,2022-02-14 15:00:00,c,c_1
6520,2022-02-14 16:00:00,c,c_1
6521,2022-02-14 17:00:00,c,c_1
6522,2022-02-14 18:00:00,c,c_1
6523,2022-02-14 19:00:00,c,c_1
6524,2022-02-14 20:00:00,e,e_0
6525,2022-02-14 21:00:00,e,e_0
6526,2022-02-14 22:00:00,e,e_0
6527,2022-02-14 23:00:00,e,e_0
6528,2022-02-15 00:00:00,e,e_0
6529,2022-02-15 01:00:00,b,b_1
6530,2022-02-15 02:00:00,b,b_1
6531,2022-02-15 03:00:00,b,b_1
6532,2022-02-15 04:00:00,b,b_1
6533,2022-02-15 05:00:00,b,b_1
6534,2022-02-15 06:00:00,b,b_1
6535,2022-02-15 07:00:00,b,b_1
6536,2022-02-15 08:00:00,b,b_1
6537,2022-02-15 09:00:00,b,b_1
6538,2022-02-15 10:00:00,b,b_1
6539,2022-02-15 11:00:00,e,e_0
6540,2022-02-15 12:00:00,e,e_0
6541,2022-02-15 13:00:00,d,d_0
6542,2022-02-15 14:00:00,d,d_0
6543,2022-02-15 15:00:00,d,d_0
6544,2022-02-15 16:00:00,d,d_0
6545,2022-02-15 17:00:00,d,d_0
6546,2022-02-15 18:00:00,b,b_0
6547,2022-02-15 19:00:00,b,b_0
6548,2022-02-15 20:00:00,b,b_0
6549,2022-02-15 21:00:00,b,b_0
6550,2022-02-15 22:00:00,c,c_1
6551,2022-02-15 23:00:00,c,c_1
6552,2022-02-16 00:00:00,c,c_1
6553,2022-02-16 01:00:00,c,c_1
6554,2022-02-16 02:00:00,c,c_1
6555,2022-02-16 03:00:00,c,c_1
6556,2022-02-16 04:00:00,c,c_1
6557,2022-02-16 05:00:00,c,c_1
6558,2022-02-16 06:00:00,c,c_1
6559,2022-02-16 07:00:00,c,c_1
6560,2022-02-16 08:00:00,c,c_1
6561,2022-02-16 09:00:00,c,c_1
6562,2022-02-16 10:00:00,c,c_1
6563,2022-02-16 11:00:00,c,c_1
6564,2022-02-16 12:00:00,c,c_1
6565,2022-02-16 13:00:00,c,c_1
6566,2022-02-16 14:00:00,c,c_1
6567,2022-02-16 15:00:00,c,c_1
6568,2022-02-16 16:00:00,a,a_2
6569,2022-02-16 17:00:00,a,a_2
6570,2022-02-16 18:00:00,a,a_2
6571,2022-02-16 19:00:00,a,a_2
6572,2022-02-16 20:00:00,a,a_2
6573,2022-02-16 21:00:00,a,a_2
6574,2022-02-16 22:00:00,a,a_2
6575,2022-02-16 23:00:00,a,a_2
6576,2022-02-17 00:00:00,a,a_2
6577,2022-02-17 01:00:00,a,a_2
6578,2022-02-17 02:00:00,a,a_2
6579,2022-02-17 03:00:00,a,a_2
6580,2022-02-17 04:00:00,a,a_2
6581,2022-02-17 05:00:00,a,a_2
6582,2022-02-17 06:00:00,a,a_2
6583,2022-02-17 07:00:00,a,a_2
6584,2022-02-17 08:00:00,a,a_2
6585,2022-02-17 09:00:00,a,a_2
6586,2022-02-17 10:00:00,a,a_2
6587,2022-02-17 11:00:00,a,a_2
6588,2022-02-17 12:00:00,a,a_2
6589,2022-02-17 13:00:00,a,a_2
6590,2022-02-17 14:00:00,a,a_2
6591,2022-02-17 15:00:00,a,a_2
6592,2022-02-17 16:00:00,a,a_2
6593,2022-02-17 17:00:00,a,a_2
6594,2022-02-17 18:00:00,a,a_2
6595,2022-02-17 19:00:00,a,a_2
6596,2022-02-17 20:00:00,a,a_2
6597,2022-02-17 21:00:00,a,a_2
6598,2022-02-17 22:00:00,a,a_2
6599,2022-02-17 23:00:00,a,a_2
6600,2022-02-18 00:00:00,a,a_2
6601,2022-02-18 01:00:00,a,a_2
6602,2022-02-18 02:00:00,a,a_2
6603,2022-02-18 03:00:00,a,a_2
6604,2022-02-18 04:00:00,a,a_2
6605,2022-02-18 05:00:00,a,a_2
6606,2022-02-18 06:00:00,a,a_2
6607,2022-02-18 07:00:00,a,a_2
6608,2022-02-18 08:00:00,a,a_2
6609,2022-02-18 09:00:00,a,a_2
6610,2022-02-18 10:00:00,a,a_2
6611,2022-02-18 11:00:00,a,a_2
6612,2022-02-18 12:00:00,a,a_2
6613,2022-02-18 13:00:00,a,a_2
6614,2022-02-18 14:00:00,a,a_2
6615,2022-02-18 15:00:00,a,a_2
6616,2022-02-18 16:00:00,a,a_2
6617,2022-02-18 17:00:00,a,a_2
6618,2022-02-18 18:00:00,a,a_2
6619,2022-02-18 19:00:00,a,a_2
6620,2022-02-18 20:00:00,a,a_2
6621,2022-02-18 21:00:00,a,a_2
6622,2022-02-18 22:00:00,a,a_2
6623,2022-02-18 23:00:00,a,a_2
6624,2022-02-19 00:00:00,a,a_2
6625,2022-02-19 01:00:00,a,a_2
6626,2022-02-19 02:00:00,a,a_2
6627,2022-02-19 03:00:00,a,a_2
6628,2022-02-19 04:00:00,a,a_2
6629,2022-02-19 05:00:00,a,a_2
6630,2022-02-19 06:00:00,a,a_2
6631,2022-02-19 07:00:00,a,a_2
6632,2022-02-19 08:00:00,a,a_2
6633,2022-02-19 09:00:00,a,a_2
6634,2022-02-19 10:00:00,a,a_2
6635,2022-02-19 11:00:00,a,a_2
6636,2022-02-19 12:00:00,a,a_2
6637,2022-02-19 13:00:00,a,a_2
6638,2022-02-19 14:00:00,a,a_2
6639,2022-02-19 15:00:00,a,a_2
6640,2022-02-19 16:00:00,a,a_2
6641,2022-02-19 17:00:00,a,a_2
6642,2022-02-19 18:00:00,a,a_2
6643,2022-02-19 19:00:00,b,b_1
6644,2022-02-19 20:00:00,b,b_1
6645,2022-02-19 21:00:00,b,b_1
6646,2022-02-19 22:00:00,b,b_1
6647,2022-02-19 23:00:00,b,b_1
6648,2022-02-20 00:00:00,b,b_1
6649,2022-02-20 01:00:00,b,b_1
6650,2022-02-20 02:00:00,b,b_1
6651,2022-02-20 03:00:00,b,b_1
6652,2022-02-20 04:00:00,b,b_1
6653,2022-02-20 05:00:00,b,b_1
6654,2022-02-20 06:00:00,b,b_1
6655,2022-02-20 07:00:00,e,e_0
6656,2022-02-20 08:00:00,e,e_0
6657,2022-02-20 09:00:00,e,e_0
6658,2022-02-20 10:00:00,e,e_0
6659,2022-02-20 11:00:00,e,e_0
6660,2022-02-20 12:00:00,c,c_1
6661,2022-02-20 13:00:00,c,c_1
6662,2022-02-20 14:00:00,c,c_1
6663,2022-02-20 15:00:00,c,c_1
6664,2022-02-20 16:00:00,c,c_1
6665,2022-02-20 17:00:00,c,c_1
6666,2022-02-20 18:00:00,c,c_1
6667,2022-02-20 19:00:00,c,c_1
6668,2022-02-20 20:00:00,c,c_1
6669,2022-02-20 21:00:00,c,c_1
6670,2022-02-20 22:00:00,c,c_1
6671,2022-02-20 23:00:00,c,c_1
6672,2022-02-21 00:00:00,c,c_1
6673,2022-02-21 01:00:00,c,c_1
6674,2022-02-21 02:00:00,c,c_1
6675,2022-02-21 03:00:00,b,b_1
6676,2022-02-21 04:00:00,b,b_1
6677,2022-02-21 05:00:00,b,b_1
6678,2022-02-21 06:00:00,b,b_1
6679,2022-02-21 07:00:00,b,b_1
6680,2022-02-21 08:00:00,b,b_1
6681,2022-02-21 09:00:00,b,b_1
6682,2022-02-21 10:00:00,b,b_1
6683,2022-02-21 11:00:00,b,b_1
6684,2022-02-21 12:00:00,b,b_1
6685,2022-02-21 13:00:00,b,b_1
6686,2022-02-21 14:00:00,b,b_1
6687,2022-02-21 15:00:00,c,c_1
6688,2022-02-21 16:00:00,c,c_1
6689,2022-02-21 17:00:00,c,c_1
6690,2022-02-21 18:00:00,c,c_1
6691,2022-02-21 19:00:00,c,c_1
6692,2022-02-21 20:00:00,c,c_1
6693,2022-02-21 21:00:00,c,c_1
6694,2022-02-21 22:00:00,c,c_1
6695,2022-02-21 23:00:00,c,c_1
6696,2022-02-22 00:00:00,c,c_1
6697,2022-02-22 01:00:00,c,c_1
6698,2022-02-22 02:00:00,c,c_1
6699,2022-02-22 03:00:00,c,c_1
6700,2022-02-22 04:00:00,c,c_1
6701,2022-02-22 05:00:00,c,c_1
6702,2022-02-22 06:00:00,c,c_1
6703,2022-02-22 07:00:00,c,c_1
6704,2022-02-22 08:00:00,c,c_1
6705,2022-02-22 09:00:00,d,d_0
6706,2022-02-22 10:00:00,d,d_0
6707,2022-02-22 11:00:00,d,d_0
6708,2022-02-22 12:00:00,d,d_0
6709,2022-02-22 13:00:00,d,d_0
6710,2022-02-22 14:00:00,c,c_1
6711,2022-02-22 15:00:00,c,c_1
6712,2022-02-22 16:00:00,c,c_1
6713,2022-02-22 17:00:00,c,c_1
6714,2022-02-22 18:00:00,c,c_1
6715,2022-02-22 19:00:00,c,c_1
6716,2022-02-22 20:00:00,c,c_1
6717,2022-02-22 21:00:00,c,c_1
6718,2022-02-22 22:00:00,c,c_1
6719,2022-02-22 23:00:00,c,c_1
6720,2022-02-23 00:00:00,c,c_1
6721,2022-02-23 01:00:00,c,c_1
6722,2022-02-23 02:00:00,c,c_1
6723,2022-02-23 03:00:00,c,c_1
6724,2022-02-23 04:00:00,c,c_1
6725,2022-02-23 05:00:00,c,c_1
6726,2022-02-23 06:00:00,c,c_1
6727,2022-02-23 07:00:00,c,c_1
6728,2022-02-23 08:00:00,d,d_0
6729,2022-02-23 09:00:00,d,d_0
6730,2022-02-23 10:00:00,d,d_0
6731,2022-02-23 11:00:00,d,d_0
6732,2022-02-23 12:00:00,d,d_0
6733,2022-02-23 13:00:00,c,c_1
6734,2022-02-23 14:00:00,c,c_1
6735,2022-02-23 15:00:00,c,c_1
6736,2022-02-23 16:00:00,c,c_1
6737,2022-02-23 17:00:00,c,c_1
6738,2022-02-23 18:00:00,c,c_1
6739,2022-02-23 19:00:00,c,c_1
6740,2022-02-23 20:00:00,c,c_1
6741,2022-02-23 21:00:00,c,c_1
6742,2022-02-23 22:00:00,c,c_1
6743,2022-02-23 23:00:00,c,c_1
6744,2022-02-24 00:00:00,c,c_1
6745,2022-02-24 01:00:00,c,c_1
6746,2022-02-24 02:00:00,c,c_1
6747,2022-02-24 03:00:00,c,c_1
6748,2022-02-24 04:00:00,c,c_1
6749,2022-02-24 05:00:00,c,c_1
6750,2022-02-24 06:00:00,c,c_1
6751,2022-02-24 07:00:00,e,e_0
6752,2022-02-24 08:00:00,e,e_0
6753,2022-02-24 09:00:00,d,d_0
6754,2022-02-24 10:00:00,d,d_0
6755,2022-02-24 11:00:00,d,d_0
6756,2022-02-24 12:00:00,d,d_0
6757,2022-02-24 13:00:00,d,d_0
6758,2022-02-24 14:00:00,b,b_2
6759,2022-02-24 15:00:00,b,b_2
6760,2022-02-24 16:00:00,b,b_2
6761,2022-02-24 17:00:00,b,b_2
6762,2022-02-24 18:00:00,b,b_2
6763,2022-02-24 19:00:00,b,b_2
6764,2022-02-24 20:00:00,b,b_2
6765,2022-02-24 21:00:00,b,b_2
6766,2022-02-24 22:00:00,b,b_2
6767,2022-02-24 23:00:00,b,b_2
6768,2022-02-25 00:00:00,b,b_2
6769,2022-02-25 01:00:00,b,b_2
6770,2022-02-25 02:00:00,b,b_2
6771,2022-02-25 03:00:00,b,b_2
6772,2022-02-25 04:00:00,b,b_2
6773,2022-02-25 05:00:00,b,b_2
6774,2022-02-25 06:00:00,b,b_2
6775,2022-02-25 07:00:00,b,b_2
6776,2022-02-25 08:00:00,b,b_2
6777,2022-02-25 09:00:00,b,b_2
6778,2022-02-25 10:00:00,b,b_2
6779,2022-02-25 11:00:00,b,b_2
6780,2022-02-25 12:00:00,b,b_2
6781,2022-02-25 13:00:00,a,a_1
6782,2022-02-25 14:00:00,a,a_1
6783,2022-02-25 15:00:00,a,a_1
6784,2022-02-25 16:00:00,a,a_1
6785,2022-02-25 17:00:00,a,a_1
6786,2022-02-25 18:00:00,a,a_1
6787,2022-02-25 19:00:00,a,a_1
6788,2022-02-25 20:00:00,a,a_1
6789,2022-02-25 21:00:00,a,a_1
6790,2022-02-25 22:00:00,a,a_1
6791,2022-02-25 23:00:00,a,a_1
6792,2022-02-26 00:00:00,a,a_1
6793,2022-02-26 01:00:00,a,a_1
6794,2022-02-26 02:00:00,a,a_1
6795,2022-02-26 03:00:00,a,a_1
6796,2022-02-26 04:00:00,a,a_1
6797,2022-02-26 05:00:00,a,a_1
6798,2022-02-26 06:00:00,a,a_1
6799,2022-02-26 07:00:00,a,a_1
6800,2022-02-26 08:00:00,a,a_1
6801,2022-02-26 09:00:00,a,a_1
6802,2022-02-26 10:00:00,a,a_1
6803,2022-02-26 11:00:00,a,a_1
6804,2022-02-26 12:00:00,a,a_1
6805,2022-02-26 13:00:00,a,a_1
6806,2022-02-26 14:00:00,a,a_1
6807,2022-02-26 15:00:00,a,a_1
6808,2022-02-26 16:00:00,a,a_1
6809,2022-02-26 17:00:00,a,a_1
6810,2022-02-26 18:00:00,a,a_1
6811,2022-02-26 19:00:00,e,e_0
6812,2022-02-26 20:00:00,e,e_0
6813,2022-02-26 21:00:00,b,b_0
6814,2022-02-26 22:00:00,b,b_0
6815,2022-02-26 23:00:00,b,b_0
6816,2022-02-27 00:00:00,b,b_0
6817,2022-02-27 01:00:00,c,c_2
6818,2022-02-27 02:00:00,c,c_2
6819,2022-02-27 03:00:00,c,c_2
6820,2022-02-27 04:00:00,c,c_2
6821,2022-02-27 05:00:00,c,c_2
6822,2022-02-27 06:00:00,c,c_2
6823,2022-02-27 07:00:00,c,c_2
6824,2022-02-27 08:00:00,c,c_2
6825,2022-02-27 09:00:00,c,c_2
6826,2022-02-27 10:00:00,c,c_2
6827,2022-02-27 11:00:00,c,c_2
6828,2022-02-27 12:00:00,c,c_2
6829,2022-02-27 13:00:00,c,c_2
6830,2022-02-27 14:00:00,c,c_2
6831,2022-02-27 15:00:00,c,c_2
6832,2022-02-27 16:00:00,c,c_2
6833,2022-02-27 17:00:00,c,c_2
6834,2022-02-27 18:00:00,c,c_2
6835,2022-02-27 19:00:00,c,c_2
6836,2022-02-27 20:00:00,c,c_2
6837,2022-02-27 21:00:00,c,c_2
6838,2022-02-27 22:00:00,c,c_2
6839,2022-02-27 23:00:00,c,c_2
6840,2022-02-28 00:00:00,c,c_2
6841,2022-02-28 01:00:00,c,c_2
6842,2022-02-28 02:00:00,c,c_2
6843,2022-02-28 03:00:00,c,c_2
6844,2022-02-28 04:00:00,c,c_2
6845,2022-02-28 05:00:00,c,c_2
6846,2022-02-28 06:00:00,c,c_2
6847,2022-02-28 07:00:00,c,c_2
6848,2022-02-28 08:00:00,c,c_2
6849,2022-02-28 09:00:00,c,c_2
6850,2022-02-28 10:00:00,c,c_2
6851,2022-02-28 11:00:00,e,e_0
6852,2022-02-28 12:00:00,e,e_0
6853,2022-02-28 13:00:00,e,e_0
6854,2022-02-28 14:00:00,e,e_0
6855,2022-02-28 15:00:00,e,e_0
6856,2022-02-28 16:00:00,d,d_0
6857,2022-02-28 17:00:00,d,d_0
6858,2022-02-28 18:00:00,d,d_0
6859,2022-02-28 19:00:00,d,d_0
6860,2022-02-28 20:00:00,d,d_0
6861,2022-02-28 21:00:00,e,e_0
6862,2022-02-28 22:00:00,e,e_0
6863,2022-02-28 23:00:00,b,b_0
6864,2022-03-01 00:00:00,b,b_0
6865,2022-03-01 01:00:00,b,b_0
6866,2022-03-01 02:00:00,b,b_0
6867,2022-03-01 03:00:00,d,d_0
6868,2022-03-01 04:00:00,d,d_0
6869,2022-03-01 05:00:00,d,d_0
6870,2022-03-01 06:00:00,d,d_0
6871,2022-03-01 07:00:00,d,d_0
6872,2022-03-01 08:00:00,d,d_0
6873,2022-03-01 09:00:00,d,d_0
6874,2022-03-01 10:00:00,d,d_0
6875,2022-03-01 11:00:00,d,d_0
6876,2022-03-01 12:00:00,d,d_0
6877,2022-03-01 13:00:00,d,d_0
6878,2022-03-01 14:00:00,d,d_0
6879,2022-03-01 15:00:00,b,b_0
6880,2022-03-01 16:00:00,b,b_0
6881,2022-03-01 17:00:00,b,b_0
6882,2022-03-01 18:00:00,b,b_0
6883,2022-03-01 19:00:00,c,c_1
6884,2022-03-01 20:00:00,c,c_1
6885,2022-03-01 21:00:00,c,c_1
6886,2022-03-01 22:00:00,c,c_1
6887,2022-03-01 23:00:00,c,c_1
6888,2022-03-02 00:00:00,c,c_1
6889,2022-03-02 01:00:00,c,c_1
6890,2022-03-02 02:00:00,c,c_1
6891,2022-03-02 03:00:00,c,c_1
6892,2022-03-02 04:00:00,c,c_1
6893,2022-03-02 05:00:00,c,c_1
6894,2022-03-02 06:00:00,c,c_1
6895,2022-03-02 07:00:00,c,c_1
6896,2022-03-02 08:00:00,c,c_1
6897,2022-03-02 09:00:00,c,c_1
6898,2022-03-02 10:00:00,a,a_1
6899,2022-03-02 11:00:00,a,a_1
6900,2022-03-02 12:00:00,a,a_1
6901,2022-03-02 13:00:00,a,a_1
6902,2022-03-02 14:00:00,a,a_1
6903,2022-03-02 15:00:00,a,a_1
6904,2022-03-02 16:00:00,a,a_1
6905,2022-03-02 17:00:00,a,a_1
6906,2022-03-02 18:00:00,a,a_1
6907,2022-03-02 19:00:00,a,a_1
6908,2022-03-02 20:00:00,a,a_1
6909,2022-03-02 21:00:00,a,a_1
6910,2022-03-02 22:00:00,a,a_1
6911,2022-03-02 23:00:00,a,a_1
6912,2022-03-03 00:00:00,a,a_1
6913,2022-03-03 01:00:00,a,a_1
6914,2022-03-03 02:00:00,a,a_1
6915,2022-03-03 03:00:00,a,a_1
6916,2022-03-03 04:00:00,a,a_1
6917,2022-03-03 05:00:00,a,a_1
6918,2022-03-03 06:00:00,a,a_1
6919,2022-03-03 07:00:00,a,a_1
6920,2022-03-03 08:00:00,a,a_1
6921,2022-03-03 09:00:00,a,a_1
6922,2022-03-03 10:00:00,a,a_1
6923,2022-03-03 11:00:00,a,a_1
6924,2022-03-03 12:00:00,a,a_1
6925,2022-03-03 13:00:00,a,a_1
6926,2022-03-03 14:00:00,a,a_1
6927,2022-03-03 15:00:00,a,a_1
6928,2022-03-03 16:00:00,a,a_1
6929,2022-03-03 17:00:00,a,a_1
6930,2022-03-03 18:00:00,a,a_1
6931,2022-03-03 19:00:00,a,a_1
6932,2022-03-03 20:00:00,a,a_1
6933,2022-03-03 21:00:00,a,a_1
6934,2022-03-03 22:00:00,e,e_0
6935,2022-03-03 23:00:00,e,e_0
6936,2022-03-04 00:00:00,b,b_1
6937,2022-03-04 01:00:00,b,b_1
6938,2022-03-04 02:00:00,b,b_1
6939,2022-03-04 03:00:00,b,b_1
6940,2022-03-04 04:00:00,b,b_1
6941,2022-03-04 05:00:00,b,b_1
6942,2022-03-04 06:00:00,b,b_1
6943,2022-03-04 07:00:00,b,b_1
6944,2022-03-04 08:00:00,b,b_1
6945,2022-03-04 09:00:00,b,b_1
6946,2022-03-04 10:00:00,b,b_1
6947,2022-03-04 11:00:00,b,b_1
6948,2022-03-04 12:00:00,d,d_0
6949,2022-03-04 13:00:00,d,d_0
6950,2022-03-04 14:00:00,d,d_0
6951,2022-03-04 15:00:00,d,d_0
6952,2022-03-04 16:00:00,d,d_0
6953,2022-03-04 17:00:00,e,e_0
6954,2022-03-04 18:00:00,e,e_0
6955,2022-03-04 19:00:00,b,b_2
6956,2022-03-04 20:00:00,b,b_2
6957,2022-03-04 21:00:00,b,b_2
6958,2022-03-04 22:00:00,b,b_2
6959,2022-03-04 23:00:00,b,b_2
6960,2022-03-05 00:00:00,b,b_2
6961,2022-03-05 01:00:00,b,b_2
6962,2022-03-05 02:00:00,b,b_2
6963,2022-03-05 03:00:00,b,b_2
6964,2022-03-05 04:00:00,b,b_2
6965,2022-03-05 05:00:00,b,b_2
6966,2022-03-05 06:00:00,b,b_2
6967,2022-03-05 07:00:00,b,b_2
6968,2022-03-05 08:00:00,b,b_2
6969,2022-03-05 09:00:00,b,b_2
6970,2022-03-05 10:00:00,b,b_2
6971,2022-03-05 11:00:00,b,b_2
6972,2022-03-05 12:00:00,b,b_2
6973,2022-03-05 13:00:00,b,b_2
6974,2022-03-05 14:00:00,b,b_2
6975,2022-03-05 15:00:00,b,b_2
6976,2022-03-05 16:00:00,c,c_2
6977,2022-03-05 17:00:00,c,c_2
6978,2022-03-05 18:00:00,c,c_2
6979,2022-03-05 19:00:00,c,c_2
6980,2022-03-05 20:00:00,c,c_2
6981,2022-03-05 21:00:00,c,c_2
6982,2022-03-05 22:00:00,c,c_2
6983,2022-03-05 23:00:00,c,c_2
6984,2022-03-06 00:00:00,c,c_2
6985,2022-03-06 01:00:00,c,c_2
6986,2022-03-06 02:00:00,c,c_2
6987,2022-03-06 03:00:00,c,c_2
6988,2022-03-06 04:00:00,c,c_2
6989,2022-03-06 05:00:00,c,c_2
6990,2022-03-06 06:00:00,c,c_2
6991,2022-03-06 07:00:00,c,c_2
6992,2022-03-06 08:00:00,c,c_2
6993,2022-03-06 09:00:00,c,c_2
6994,2022-03-06 10:00:00,c,c_2
6995,2022-03-06 11:00:00,c,c_2
